algorithm,scenario,seed,episode_seed,episode_length,truncated,terminated,operational_return,reward_components,reward_component_sum_exact,offered_gbit_total,delivered_gbit_total,delivered_ratio_mean,sla_violations_demand_intervals,protected_disconnection_demand_intervals,unprotected_disconnection_demand_intervals,max_utilization_peak,max_utilization_mean,link_utilization_mean,congested_link_intervals,overload_ratio_mean,delay_ms_mean,delay_ms_max,loss_ratio_mean,accepted_te_changes,reroutes_per_hour,te_reversals,flaps_per_demand,moved_mbps_total,dwell_active_demand_intervals,dwell_remaining_mean,rejected_te_requests,frr_changes,frr_disconnections,recovery_restorations,action_distribution,noop_frequency,invalid_action_attempts,mask_disagreements,solver_iterations_mean,solver_iterations_max,solver_convergence_failures,protected_safety_failures,mean_decision_time_ms,mean_mask_time_ms,wall_time_seconds,resolved_device
maskable_ppo,flash_crowd,101,101,60,True,False,-28.18060594560595,"{'delivery': 112.19047202971818, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -29.378143230725406, 'max_util': -107.40853660781029, 'overload': -1.1976875107470444, 'potential': -0.014254634561480801, 'move_fixed': -0.9600000000000001, 'move_volume': -0.21531313433703672, 'move_divergence': -0.897142857142857, 'reversal': -0.3, 'invalid': 0.0}",True,39328.82899331873,36317.37906050011,0.9349206002476514,225,0,0,2.1742843027656877,1.2009096261959593,0.19849990010218171,175,0.003326909752075123,51.87882077573207,270.0469901405089,0.0642980356843854,12,2.4,1,0.058823529411764705,1326.378044387978,24,0.03529411764705882,0,0,0,0,"{'0': 48, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 1, '55': 2, '58': 1, '68': 1}",0.8,0,0,22.266666666666666,39,0,0,2.454608331512039,0.06314334265577297,0.5207903999835253,cuda
maskable_ppo,flash_crowd,102,102,60,True,False,-35.22838047899495,"{'delivery': 111.8313772852521, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -35.15743055312544, 'max_util': -108.32407443783259, 'overload': -1.243246913853314, 'potential': 0.016232747897869416, 'move_fixed': -0.96, 'move_volume': -0.19409575019072844, 'move_divergence': -0.897142857142857, 'reversal': -0.3, 'invalid': 0.0}",True,38819.954621211735,35702.484509253125,0.9319281440437676,238,0,0,1.9571353810438428,1.200568987367454,0.19717250588914287,177,0.0034534636495925385,52.52596419921248,321.16404053039696,0.06686777192593739,12,2.4,1,0.058823529411764705,1233.225892862661,24,0.035294117647058816,0,0,0,0,"{'0': 48, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 1, '55': 2, '58': 1, '68': 1}",0.8,0,0,23.083333333333332,39,0,0,2.463711668193961,0.0632733223028481,0.5104217999614775,cuda
maskable_ppo,flash_crowd,103,103,60,True,False,-57.7207053174342,"{'delivery': 110.79700276604743, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -40.99586104796323, 'max_util': -122.86663679738169, 'overload': -1.468845870895269, 'potential': 0.03627933302051797, 'move_fixed': -1.12, 'move_volume': -0.18550084311911882, 'move_divergence': -1.017142857142857, 'reversal': -0.8999999999999999, 'invalid': 0.0}",True,40401.39009538725,36668.68192315968,0.9233083563837285,289,0,0,1.9957926384130351,1.2874538784730092,0.20456402401581478,209,0.004080127419153525,60.056566118782484,288.517383080103,0.07549533717539297,14,2.8,3,0.17647058823529413,1175.23806065036,28,0.041176470588235294,0,0,0,0,"{'0': 46, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 2, '55': 3, '58': 1, '68': 1}",0.7666666666666667,0,0,24.966666666666665,39,0,0,2.7223616644429662,0.06724832928739488,0.6024591999594122,cuda
maskable_ppo,flash_crowd,104,104,60,True,False,-46.10440833476522,"{'delivery': 112.59263552198108, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -38.3502512679551, 'max_util': -116.30286125990105, 'overload': -1.1022897902115507, 'potential': -0.005662973620774628, 'move_fixed': -1.12, 'move_volume': -0.19883570791496777, 'move_divergence': -1.017142857142857, 'reversal': -0.6, 'invalid': 0.0}",True,39904.029383603716,37070.37577920457,0.9382719626831757,271,0,0,1.852450850831926,1.2356022967412037,0.20283187285202683,195,0.003061916083920975,54.23261995360894,273.204207666205,0.06067616460370043,14,2.8,2,0.11764705882352941,1159.7728627107042,28,0.04117647058823529,0,0,0,0,"{'0': 46, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 2, '55': 3, '58': 1, '68': 1}",0.7666666666666667,0,0,25.55,39,0,0,2.9577233362942934,0.0653550048203518,0.607553799985908,cuda
maskable_ppo,flash_crowd,105,105,60,True,False,-50.95770625840978,"{'delivery': 111.27902671685963, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -39.64435245596343, 'max_util': -118.9213502030978, 'overload': -1.5151764002832555, 'potential': -0.021528180473897374, 'move_fixed': -0.88, 'move_volume': -0.16004002116530747, 'move_divergence': -0.7942857142857142, 'reversal': -0.3, 'invalid': 0.0}",True,40497.55573466063,36757.140523239046,0.927325222640497,260,0,0,2.3289814072035355,1.278894136563447,0.2011887685616239,182,0.004208823334120154,51.00258829638328,219.46280621563093,0.07144294515299526,11,2.2,1,0.058823529411764705,997.8754198705299,22,0.03235294117647059,0,0,0,0,"{'0': 49, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 1, '55': 2, '58': 1, '68': 1}",0.8166666666666667,0,0,22.733333333333334,39,0,0,2.950540006471177,0.06912333774380386,0.5469538000179455,cuda
maskable_ppo,link_failure,101,101,60,True,False,3.3203304593056555,"{'delivery': 116.75936503688696, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -17.563153254165666, 'max_util': -93.32289836908184, 'overload': -0.37856101880563797, 'potential': -0.016854204416516118, 'move_fixed': -0.9600000000000001, 'move_volume': -0.2537582073021169, 'move_divergence': -0.9438095238095238, 'reversal': 0.0, 'invalid': 0.0}",True,35194.5208685004,34181.11066505304,0.9729947086407247,156,0,0,1.5849002329435988,1.092788914229892,0.18177107671434098,109,0.0010515583855712164,37.62111120698331,232.0081585255345,0.026690187446544313,12,2.4,0,0.0,1521.0549795932711,24,0.03529411764705882,0,4,0,0,"{'0': 48, '7': 1, '14': 1, '18': 1, '23': 1, '29': 1, '34': 2, '52': 1, '55': 2, '58': 1, '68': 1}",0.8,0,0,15.1,35,0,0,3.1642199940203377,0.061044993344694376,0.4324698999989778,cuda
maskable_ppo,link_failure,102,102,60,True,False,-2.0945601645979304,"{'delivery': 116.54388756042192, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -19.39975352261239, 'max_util': -96.12945541122507, 'overload': -0.3896814046893153, 'potential': 0.011599929341869895, 'move_fixed': -1.12, 'move_volume': -0.24734779202542562, 'move_divergence': -1.0638095238095238, 'reversal': -0.3, 'invalid': 0.0}",True,34963.72707453651,33941.213807641405,0.971199063003516,167,0,0,1.6344018813051662,1.10453127144476,0.18181143895394467,104,0.0010824483463592093,37.252767367474426,278.63500472463426,0.028546899688176045,14,2.8,1,0.058823529411764705,1520.5089332647194,28,0.041176470588235294,0,4,0,0,"{'0': 46, '7': 1, '14': 1, '18': 1, '23': 1, '29': 1, '34': 2, '52': 1, '54': 1, '55': 3, '58': 1, '68': 1}",0.7666666666666667,0,0,14.733333333333333,36,0,0,2.6004983228631318,0.06248166513008376,0.3844836000353098,cuda
maskable_ppo,link_failure,103,103,60,True,False,-24.895643093475364,"{'delivery': 114.74311861170243, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -27.583065579346158, 'max_util': -109.32045211825476, 'overload': -0.6451203923417639, 'potential': 0.03286823321673457, 'move_fixed': -0.9600000000000001, 'move_volume': -0.21918232464229165, 'move_divergence': -0.9438095238095238, 'reversal': 0.0, 'invalid': 0.0}",True,35823.8088412656,34169.25050776848,0.9561926550975203,210,0,0,1.7025222251646002,1.1893970434026713,0.18469361080279695,125,0.001792001089838233,42.74343176917769,245.19244703851342,0.043378786168014445,12,2.4,0,0.0,1298.3531647479413,24,0.03529411764705882,0,4,0,0,"{'0': 48, '7': 1, '14': 1, '18': 1, '23': 1, '29': 1, '34': 2, '52': 1, '55': 2, '58': 1, '68': 1}",0.8,0,0,18.083333333333332,38,0,0,2.6392333287124834,0.06322833166147272,0.4589317999780178,cuda
maskable_ppo,link_failure,104,104,60,True,False,-16.537290172696498,"{'delivery': 116.0150724788054, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -24.237803642669718, 'max_util': -105.1144364688532, 'overload': -0.45526745683542147, 'potential': -0.001741389897550523, 'move_fixed': -1.12, 'move_volume': -0.25930416943648765, 'move_divergence': -1.0638095238095238, 'reversal': -0.3, 'invalid': 0.0}",True,35925.56106899109,34728.20150461685,0.9667922706567116,181,0,0,1.7129078191787972,1.1507822132656575,0.18613144735080792,126,0.0012646318245428366,39.81759415929058,251.882176188344,0.03282585782804469,14,2.8,1,0.058823529411764705,1529.8590295256045,28,0.041176470588235294,0,4,0,0,"{'0': 46, '7': 1, '14': 1, '18': 1, '23': 1, '29': 1, '34': 2, '52': 1, '54': 1, '55': 3, '58': 1, '68': 1}",0.7666666666666667,0,0,17.233333333333334,37,0,0,2.7278166535931327,0.05967833761436244,0.42511940002441406,cuda
maskable_ppo,link_failure,105,105,60,True,False,-16.789068955057964,"{'delivery': 115.47080380502024, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -22.71606261310088, 'max_util': -106.81532718893276, 'overload': -0.5701176582730106, 'potential': -0.0224571229103944, 'move_fixed': -0.9600000000000001, 'move_volume': -0.23209865305163552, 'move_divergence': -0.9438095238095238, 'reversal': 0.0, 'invalid': 0.0}",True,35702.181458913954,34282.10868476578,0.9622566983751687,170,0,0,1.8836241994094984,1.1771872050032182,0.1820986189108014,90,0.001583660161869474,36.23575069545132,167.84039038484954,0.03741765250738109,12,2.4,0,0.0,1469.6001559283118,24,0.03529411764705882,0,4,0,0,"{'0': 48, '7': 1, '14': 1, '18': 1, '23': 1, '29': 1, '34': 2, '52': 1, '55': 2, '58': 1, '68': 1}",0.8,0,0,15.7,36,0,0,2.4449450022075325,0.06182165816426277,0.3988472999772057,cuda
maskable_ppo,deceptive_local_optimum,101,101,60,True,False,98.7649728034988,"{'delivery': 119.89937692931011, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -0.8129387203897414, 'max_util': -18.735608074334586, 'overload': -0.006017594313074326, 'potential': -0.013984572427083676, 'move_fixed': -0.72, 'move_volume': -0.17156945006111557, 'move_divergence': -0.6742857142857143, 'reversal': 0.0, 'invalid': 0.0}",True,25725.33935464404,25704.14953767832,0.9991614744109175,14,0,0,1.1325112534243684,0.7093572036590794,0.13152623068105038,10,1.6715539758539793e-05,18.068180170198755,136.21570597037766,0.0008226471007036024,9,1.8,0,0.0,701.3194311797943,18,0.02647058823529412,0,0,0,0,"{'0': 51, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '55': 1, '58': 1, '68': 1}",0.85,0,0,2.183333333333333,26,0,0,2.2110383259132504,0.06015501179111501,0.24233490007463843,cuda
maskable_ppo,deceptive_local_optimum,102,102,60,True,False,95.2469230215053,"{'delivery': 119.99556422707602, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -0.00865542214172849, 'max_util': -23.173888545578492, 'overload': 0.0, 'potential': -0.010413046793284506, 'move_fixed': -0.72, 'move_volume': -0.16139847677147584, 'move_divergence': -0.6742857142857143, 'reversal': 0.0, 'invalid': 0.0}",True,25520.610653040978,25519.67404802535,0.9999630352256335,2,0,0,0.9739224749084093,0.7255106886654682,0.13119360714369588,10,0.0,17.52752878901104,77.58204109947252,3.5473858356964456e-05,9,1.8,0,0.0,664.0803188933023,18,0.02647058823529412,0,0,0,0,"{'0': 51, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '55': 1, '58': 1, '68': 1}",0.85,0,0,1.25,16,0,0,2.482608335170274,0.06287499563768506,0.25801529991440475,cuda
maskable_ppo,deceptive_local_optimum,103,103,60,True,False,86.02944889058477,"{'delivery': 119.93695737978717, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -0.5916738887662163, 'max_util': -31.761225203265433, 'overload': -0.0026347495415008125, 'potential': -0.0097161191686359, 'move_fixed': -0.72, 'move_volume': -0.1479728141748951, 'move_divergence': -0.6742857142857143, 'reversal': 0.0, 'invalid': 0.0}",True,26020.410315509478,26006.102689618463,0.9994746448315598,17,0,0,1.056229850888818,0.768224609149377,0.1340108121459034,20,7.318748726391146e-06,19.022081521533796,104.46191220816274,0.000502638237092375,9,1.8,0,0.0,590.9598986382351,18,0.02647058823529412,0,0,0,0,"{'0': 51, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '55': 1, '58': 1, '68': 1}",0.85,0,0,2.0833333333333335,26,0,0,1.9976349993764113,0.05820500664412975,0.232207499910146,cuda
maskable_ppo,deceptive_local_optimum,104,104,60,True,False,92.26539002515574,"{'delivery': 119.82613948561445, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -1.4912138608917784, 'max_util': -24.48649252191512, 'overload': -0.011414151931731207, 'potential': -0.017926433068216206, 'move_fixed': -0.72, 'move_volume': -0.1594167783661547, 'move_divergence': -0.6742857142857143, 'reversal': 0.0, 'invalid': 0.0}",True,26045.279641573266,26006.155403807148,0.9985511623801204,21,0,0,1.1205660343809205,0.7453433157562274,0.13378002371477343,12,3.170597758814224e-05,18.929386695163092,138.303199206802,0.0014094657047729706,9,1.8,0,0.0,614.7931085865187,18,0.02647058823529412,0,0,0,0,"{'0': 51, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '55': 1, '58': 1, '68': 1}",0.85,0,0,2.25,28,0,0,2.077493325729544,0.05923000086719791,0.24620210006833076,cuda
maskable_ppo,deceptive_local_optimum,105,105,60,True,False,78.17295378504589,"{'delivery': 119.67070076638086, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -2.582279974154868, 'max_util': -37.338326041823414, 'overload': -0.027085018216650474, 'potential': -0.019207121920596367, 'move_fixed': -0.72, 'move_volume': -0.1365631109337156, 'move_divergence': -0.6742857142857143, 'reversal': 0.0, 'invalid': 0.0}",True,26192.68895057379,26111.563232326447,0.9972558397198406,28,0,0,1.1782809246253918,0.7824562470969674,0.13373336620073054,19,7.523616171291798e-05,20.154977971511027,140.8741683085249,0.0027224271752029515,9,1.8,0,0.0,545.608982624912,18,0.02647058823529412,0,0,0,0,"{'0': 51, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '55': 1, '58': 1, '68': 1}",0.85,0,0,2.9833333333333334,27,0,0,2.0976783358491957,0.05834666662849486,0.2448416999541223,cuda
maskable_ppo,ood_double_failure,101,101,60,True,False,-187.8132484133254,"{'delivery': 109.012007261328, 'protected_disconnect': -178.57142857142858, 'unprotected_disconnect': -58.823529411764696, 'sla_severity': -6.319742697231468, 'max_util': -50.57165676007829, 'overload': -0.029839476410546732, 'potential': 0.0055587412886415975, 'move_fixed': -1.12, 'move_volume': -0.3089032133141849, 'move_divergence': -1.0857142857142854, 'reversal': 0.0, 'invalid': 0.0}",True,27339.738193055007,24932.086701995668,0.9084333938443999,159,25,75,1.2318312132121458,0.8576160767267699,0.12827614891183658,35,8.288743447374093e-05,20.157314906328885,137.17233620176063,0.09145403300915723,14,2.8,0,0.0,1500.2271288493196,28,0.041176470588235294,0,8,4,4,"{'0': 46, '7': 2, '14': 2, '18': 2, '23': 1, '34': 2, '52': 1, '55': 1, '58': 1, '61': 1, '68': 1}",0.7666666666666667,0,0,3.8833333333333333,29,0,0,2.2979133354965597,0.05789999462043246,0.2653025999898091,cuda
maskable_ppo,ood_double_failure,102,102,60,True,False,-184.29599112931066,"{'delivery': 107.1108875375808, 'protected_disconnect': -178.57142857142858, 'unprotected_disconnect': -58.823529411764696, 'sla_severity': -5.4453633272097415, 'max_util': -46.11012194013661, 'overload': -0.019911834039697308, 'potential': 0.01774585528022966, 'move_fixed': -1.12, 'move_volume': -0.24855515187807484, 'move_divergence': -1.0857142857142854, 'reversal': 0.0, 'invalid': 0.0}",True,27016.54975637489,24254.896160610337,0.89259072947984,159,25,75,1.1900397486863479,0.8429241856135781,0.12579503193709485,27,5.531065011027031e-05,19.00486666397507,137.25944310009797,0.10739967703827717,14,2.8,0,0.0,1249.0209812361256,28,0.041176470588235294,0,8,4,4,"{'0': 46, '7': 2, '14': 2, '18': 2, '23': 1, '34': 2, '52': 1, '55': 1, '58': 1, '61': 1, '68': 1}",0.7666666666666667,0,0,3.85,27,0,0,2.3904416729540876,0.055909993049378194,0.26589020004030317,cuda
maskable_ppo,ood_double_failure,103,103,60,True,False,-199.45490215881992,"{'delivery': 106.97626180200555, 'protected_disconnect': -178.57142857142858, 'unprotected_disconnect': -58.823529411764696, 'sla_severity': -9.816465660134167, 'max_util': -56.663166791344366, 'overload': -0.10649605531212575, 'potential': 0.006821193873825424, 'move_fixed': -1.12, 'move_volume': -0.2511843790010427, 'move_divergence': -1.0857142857142854, 'reversal': 0.0, 'invalid': 0.0}",True,27450.495595281656,24470.77441943953,0.8914688483500463,181,25,75,1.437039276843283,0.8977724396220121,0.12742605202849286,31,0.00029582237586701595,21.228796295362308,134.29114902140833,0.1084983796130166,14,2.8,0,0.0,1248.5359829381184,28,0.041176470588235294,0,8,4,4,"{'0': 46, '7': 2, '14': 2, '18': 2, '23': 1, '34': 2, '52': 1, '55': 1, '58': 1, '61': 1, '68': 1}",0.7666666666666667,0,0,5.4,30,0,0,2.284881660792356,0.05600333485441903,0.27164069993887097,cuda
maskable_ppo,ood_double_failure,104,104,60,True,False,-182.78824999842334,"{'delivery': 107.36699248110732, 'protected_disconnect': -178.57142857142858, 'unprotected_disconnect': -58.823529411764696, 'sla_severity': -3.921919295449767, 'max_util': -46.345522025498866, 'overload': -0.017484361019890385, 'potential': 0.013825667957308625, 'move_fixed': -1.12, 'move_volume': -0.2834701966118689, 'move_divergence': -1.0857142857142854, 'reversal': 0.0, 'invalid': 0.0}",True,27791.706371086435,24959.06095146175,0.894724937342561,140,25,75,1.1463806596493795,0.8493218782586751,0.12892273425947445,23,4.856766949969552e-05,18.55444284558064,134.6971022576434,0.105308749034296,14,2.8,0,0.0,1433.4474705977952,28,0.041176470588235294,0,8,4,4,"{'0': 46, '7': 2, '14': 2, '18': 2, '23': 1, '34': 2, '52': 1, '55': 1, '58': 1, '61': 1, '68': 1}",0.7666666666666667,0,0,1.8166666666666667,25,0,0,2.0901199973498783,0.07208667423886557,0.23766819993034005,cuda
maskable_ppo,ood_double_failure,105,105,60,True,False,-195.1202429584366,"{'delivery': 106.95170593123296, 'protected_disconnect': -178.57142857142858, 'unprotected_disconnect': -58.823529411764696, 'sla_severity': -6.994259891070621, 'max_util': -55.214011003595495, 'overload': -0.02980151380504778, 'potential': 0.006113969978244985, 'move_fixed': -1.12, 'move_volume': -0.23931818226903137, 'move_divergence': -1.0857142857142854, 'reversal': 0.0, 'invalid': 0.0}",True,27493.320278175557,24402.8976237406,0.8912642160936081,178,25,75,1.3225004777212348,0.8842390430249363,0.1253419170243948,32,8.278198279179939e-05,20.370768586402185,140.48438026757623,0.10864893137632926,14,2.8,0,0.0,1143.4382384287503,28,0.041176470588235294,0,8,4,4,"{'0': 46, '7': 2, '14': 2, '18': 2, '23': 1, '34': 2, '52': 1, '55': 1, '58': 1, '61': 1, '68': 1}",0.7666666666666667,0,0,3.3,29,0,0,2.180589991621673,0.05912166670896113,0.2545731000136584,cuda
maskable_ppo,overload_stress,101,101,48,True,False,-77.30628241204663,"{'delivery': 86.64993231830124, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -51.544939279665314, 'max_util': -107.89417142860785, 'overload': -1.560852892153977, 'potential': 0.00100178292740781, 'move_fixed': -1.12, 'move_volume': -0.2201100557052795, 'move_divergence': -1.0171428571428571, 'reversal': -0.6, 'invalid': 0.0}",True,40681.66414268056,36530.15260244852,0.9026034616489712,379,0,0,1.8081771392871375,1.3373500252395563,0.25056730806660465,312,0.005419628097756865,85.99423624234356,321.98976240742957,0.09658633393974354,14,3.5,2,0.11764705882352941,1962.481015722,28,0.05147058823529412,0,0,0,0,"{'0': 34, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 2, '55': 3, '58': 1, '68': 1}",0.7083333333333334,0,0,34.125,41,0,0,2.487806254066527,0.06322082966410865,0.5840083999792114,cuda
maskable_ppo,overload_stress,102,102,48,True,False,-87.67070952770109,"{'delivery': 85.23395188560494, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -56.76481135377389, 'max_util': -111.78020014906215, 'overload': -1.8688931737996946, 'potential': 0.004203397707810752, 'move_fixed': -1.04, 'move_volume': -0.19781727723526815, 'move_divergence': -0.9571428571428571, 'reversal': -0.3, 'invalid': 0.0}",True,40642.53764191775,35796.77149786813,0.8878536654750514,376,0,0,1.792156268628934,1.378663396871098,0.2501215868283506,283,0.006489212409026719,86.10249088484663,326.58972072122117,0.11097094816834041,13,3.25,1,0.058823529411764705,1828.2512108385185,25,0.04656862745098039,0,0,0,0,"{'0': 35, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 2, '55': 2, '58': 1, '68': 1}",0.7291666666666666,0,0,34.833333333333336,43,0,0,2.492547922884114,0.06817083340138197,0.5893735999707133,cuda
maskable_ppo,overload_stress,103,103,48,True,False,-103.95749252696103,"{'delivery': 83.9078297037671, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -65.42177665392998, 'max_util': -117.97606342488841, 'overload': -2.123637280077164, 'potential': -0.002496170897645797, 'move_fixed': -0.96, 'move_volume': -0.18420584379209526, 'move_divergence': -0.897142857142857, 'reversal': -0.3, 'invalid': 0.0}",True,42343.42312225444,36872.98702790329,0.874039892747574,406,0,0,1.936914205447752,1.4399723087586889,0.2591309565668567,300,0.0073737405558234855,90.34794944587156,324.502552123139,0.12507200765846757,12,3.0,1,0.058823529411764705,1680.0828198390923,24,0.04411764705882353,0,0,0,0,"{'0': 36, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 1, '55': 2, '58': 1, '68': 1}",0.75,0,0,35.666666666666664,41,0,0,3.068866652029101,0.06923958911405255,0.6485752000007778,cuda
maskable_ppo,overload_stress,104,104,48,True,False,-94.32052184240895,"{'delivery': 85.84486950166367, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -62.84126332230055, 'max_util': -112.66091012997383, 'overload': -1.7198376552627157, 'potential': 0.005730740647517232, 'move_fixed': -1.12, 'move_volume': -0.21196812004018498, 'move_divergence': -1.017142857142857, 'reversal': -0.6, 'invalid': 0.0}",True,41429.31860928934,36874.332672302844,0.8942173906423299,423,0,0,1.6255029679041486,1.3790473612127065,0.2556839544929397,328,0.005971658525217763,89.69979053879801,322.673063318819,0.10497238028354243,14,3.5,2,0.11764705882352941,1788.6919464986477,28,0.05147058823529412,0,0,0,0,"{'0': 34, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 2, '55': 3, '58': 1, '68': 1}",0.7083333333333334,0,0,35.020833333333336,41,0,0,2.930447917606216,0.06278956910440077,0.6172117999522015,cuda
maskable_ppo,overload_stress,105,105,48,True,False,-99.09170997199203,"{'delivery': 84.69165147960037, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -60.91302916958395, 'max_util': -118.54649778077632, 'overload': -2.06090144806696, 'potential': 0.0568889858615437, 'move_fixed': -0.96, 'move_volume': -0.16267918188386024, 'move_divergence': -0.897142857142857, 'reversal': -0.3, 'invalid': 0.0}",True,43103.24893855558,37777.13600296444,0.8822047029125039,408,0,0,1.8929362398418756,1.4555885327312268,0.26361061936641417,320,0.007155907805788057,86.98574858798167,322.6469156744165,0.11678097545376652,12,3.0,1,0.058823529411764705,1433.6730481952236,24,0.04411764705882353,0,0,0,0,"{'0': 36, '4': 1, '7': 1, '14': 1, '18': 1, '23': 1, '34': 1, '52': 1, '54': 1, '55': 2, '58': 1, '68': 1}",0.75,0,0,34.375,43,0,0,3.2959020827547647,0.06142290415785586,0.6361017000162974,cuda
masked_bandit,full_day,101,101,288,True,False,296.79963911432185,"{'delivery': 565.5433315132088, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -17.582899172282982, 'max_util': -245.48531870293152, 'overload': -1.099851648345913, 'potential': -0.05468503809871171, 'move_fixed': -1.6, 'move_volume': -0.2980806943707556, 'move_divergence': -1.7228571428571426, 'reversal': -0.8999999999999999, 'invalid': 0.0}",True,131796.47709213276,129014.92069336516,0.9818460616548764,208,0,0,1.5932490912375636,0.8719165400154706,0.13417853497364815,208,0.0006364882224224034,25.05979647550578,171.91180449180268,0.01793391429291471,20,0.8333333333333334,3,0.17647058823529413,1588.1245285268126,40,0.012254901960784314,0,0,0,0,"{'0': 268, '8': 1, '10': 1, '13': 2, '14': 2, '18': 1, '41': 3, '42': 1, '44': 3, '50': 1, '57': 1, '58': 2, '63': 1, '68': 1}",0.9305555555555556,0,0,8.340277777777779,35,0,0,1.7672652773196913,0.06295763361979173,1.3096367999678478,cuda
masked_bandit,full_day,102,102,288,True,False,345.68937506762666,"{'delivery': 571.3373524802212, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -12.556749841450127, 'max_util': -209.28170033547082, 'overload': -0.46337237016320404, 'potential': 0.0011450642608945016, 'move_fixed': -1.44, 'move_volume': -0.30158564405697075, 'move_divergence': -1.6057142857142854, 'reversal': 0.0, 'invalid': 0.0}",True,127980.23783177958,126694.49420304198,0.9919051258337173,174,0,0,1.54724019438152,0.8185264377141751,0.13380733100339187,181,0.00026815530680740973,23.205850644767942,229.64058157609745,0.007897657432368326,18,0.75,0,0.0,1568.6552758233051,36,0.011029411764705881,0,0,0,0,"{'0': 270, '8': 1, '10': 1, '13': 3, '14': 3, '18': 1, '21': 1, '24': 1, '41': 1, '42': 1, '44': 1, '50': 1, '58': 1, '63': 1, '68': 1}",0.9375,0,0,6.194444444444445,34,0,0,1.602371879723958,0.06466388933606343,1.149237599922344,cuda
masked_bandit,full_day,103,103,288,True,False,340.09200149589844,"{'delivery': 570.7786366837452, 'protected_disconnect': 0.0, 'unprotected_disconnect': 0.0, 'sla_severity': -8.909789339294193, 'max_util': -215.86759002170493, 'overload': -0.4897317163737153, 'potential': -0.036866969406904065, 'move_fixed': -1.84, 'move_volume': -0.4312285696384197, 'move_divergence': -1.911428571428571, 'reversal': -1.2, 'invalid': 0.0}",True,129713.02888522299,128352.89766837028,0.990935133131502,173,0,0,1.5736607819958492,0.8272799479289505,0.13546013798348097,202,0.0002834095580866408,23.966728395436142,194.89031627676624,0.008802208427303677,23,0.9583333333333334,4,0.23529411764705882,2038.687670152826,46,0.01409313725490196,0,0,0,0,"{'0': 265, '8': 1, '10': 1, '13': 2, '14': 2, '18': 1, '21': 2, '24': 2, '41': 2, '44': 3, '49': 1, '50': 2, '58': 2, '59': 1, '68': 1}",0.9201388888888888,0,0,7.020833333333333,33,0,0,1.5542281192513958,0.06087638717468104,1.1519024999579415,cuda
